"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25"
-2520492.93735489,-1435092.96232691,-336500.162792818,9535.14724428819,285096.55915106,20659.6173516596,-5232.03625405683,69537.8322109909,40486.6914095072,372820.293817764,753013.983266439,222755.769028655,-137372.338187994,-136030.107584655,-279440.705145542,-187337.569252445,124169.305795095,-263900.184100743,-85980.6152070779,250091.149765463,-39349.0040259898,115096.295837241,-114416.872952409,-11798.754113046,-10767.0232717762
-2270749.43148982,-1285680.86941662,-284070.684145948,-2957.46469040775,223168.827388718,24326.2435322809,41241.2808871405,8345.03298968804,47386.8216447392,182345.366617914,398774.12760092,225883.324003007,-28414.1508849093,-22201.0719848258,-167143.003943631,-163687.180853901,98858.5529703976,-115199.617902509,-52287.455376669,16958.6517317402,16171.0604236939,158771.128344524,158781.746374633,-32722.9369935003,8103.65047597751
-2205876.84108358,-1239751.26792127,-305723.933493592,-12522.1245522927,195026.421376401,9119.59519970125,-417.334472905472,28084.8086544706,-4136.09864722908,169959.339636383,225897.718513489,171003.341929073,-13216.867258446,-12308.2438188538,-212440.078175496,-178779.520390465,131752.704478957,-199089.978022687,-80483.5005905932,37025.8571813206,-25961.0728483352,37325.0909134733,156674.281780464,-91390.2068270706,-21851.6087923003
-1439420.88019264,-814442.771586765,-234212.206553966,-26690.1010355809,9095.23591239469,-11955.0087773047,-145995.176604379,188401.443079653,26711.6315813989,252798.071939275,-65730.8396806668,149533.049587507,-151265.990052571,-74054.6207050588,-224375.938661116,-59323.9471138113,64442.5486669234,-46187.4061353856,18680.4349255541,62602.0486450549,35892.7317048537,21272.5964228457,157757.265872731,-77587.9376350206,-10798.8781522892
-2201302.94782128,-1258768.52791573,-370043.527096797,-11713.8122033793,157783.499415072,-2328.0204740331,-127149.978073037,209602.220570384,-3167.80934088426,509601.41619868,550376.314641452,453031.279305846,93900.6567408017,95364.9630859402,-302028.615919022,-203093.248267174,163259.413612683,-279616.109235599,-86705.7460662212,53333.2077667745,-34857.915541465,122856.569185126,-91781.288150493,-10175.4090113223,1541.5128282564
-2322375.05902958,-1311632.55419091,-240927.099092588,-10648.746543616,172497.242146532,19837.2780732804,10375.3459973734,38803.1224132386,115545.388478583,129890.624684014,154622.655545291,120209.082398187,-46680.2615659473,-28752.5956316363,-133728.875158478,-198688.496442105,13051.5541178457,99772.4428837796,43146.3882504875,46469.3397609132,33381.5241293152,58340.736381176,101004.161339014,-42381.3222846788,101212.245801789
-1132386.14977321,-644935.769784356,-220886.986268009,-27418.7967859755,-27454.7989476178,-19881.9077743475,-166069.187900491,202296.424122755,-8477.86739205152,274993.522255877,-63680.5787411175,246213.714407358,-27042.4596678365,28163.876423134,-193773.194125422,-5868.5188979275,58599.2330896578,-31917.577913499,23502.2088850041,-131910.339501516,13657.5325957397,-19677.4216977442,86703.7366119962,-54998.6007383266,7937.42245833875
-2436970.08571165,-1365293.76250765,-290603.7596366,-12157.6968464441,233648.213719971,19111.8058843855,6702.96715723374,48408.0029186934,20893.9508550612,117230.16306684,234854.340581756,154129.080926094,-63819.4983225121,-50577.1812925925,-235663.267099646,-364330.718761298,143895.486906549,-207564.811938291,-92775.3657243707,192994.60566026,-11666.7764409591,103913.42860034,22182.27208577,-33476.373564234,6756.62742256837
-2051049.85893464,-1165754.15697548,-305848.147485249,-16479.180516622,91045.4421253808,8750.15026393999,-77654.5206112784,141873.07384935,11117.3282132606,194513.951775406,52347.5716649075,195604.427236382,-11867.1117741839,33614.9487089614,-236446.272899959,139564.28681903,52518.124385117,-110538.195352235,1000.56576638445,213069.314308523,47293.8664976026,34424.0137691674,24335.9355482238,-43130.8024752122,-6666.17361090083
-1286877.35566404,-738386.708040289,-187166.613068917,-8823.98255627114,35360.2126982288,-8558.91463364891,-129733.128612135,174312.654289615,67802.2158905701,333045.118798864,223560.782201583,171485.214071333,-157137.794329113,-107672.847040596,-198936.215644246,-52295.5212008974,37312.3890095694,-24487.2061747048,20568.8492015661,46960.7383807899,14960.2467937905,5504.59106070977,-103519.691675263,19216.476455826,49942.7804736926
-970349.425799561,-561438.286219831,-225648.606495,-30962.7209903989,-101747.103056167,-29259.0365135102,-229219.941502429,273772.57608122,9760.64094771735,382661.584728108,-67733.1627870957,306241.630054476,-50931.9792366871,26964.595930369,-218205.113363885,97073.7653801665,3045.59469587991,110465.795994299,105362.610884053,-98709.5542677052,53140.1653056258,-2230.14754969901,174419.915483396,-96152.1049756608,3996.37795354402
-1312206.1988814,-748431.934126819,-218583.373670117,-27784.9693784893,-32372.9870154448,-19561.4740647003,-186287.306658798,227535.782073746,38611.3153132223,310587.176132808,-50050.230962814,195487.170167007,-191357.079473025,-98462.9852501565,-233404.780624043,14046.3304827157,51640.3882794271,-41540.3772270432,25506.6463135341,-18127.9156473069,23799.7040038819,-44632.8073777632,99668.3353103325,-3813.72555963375,-29110.594651087
-2716027.59479488,-1525297.55480123,-319365.667836591,-18995.8446244518,187051.714886322,18392.5378828435,-22045.6559032576,72609.7264516374,52069.6635687266,103874.428838527,77948.833584197,92090.9121265036,-338655.747858675,-244932.35030907,-312541.276742111,-148660.533138265,117660.706889926,-152301.142229432,-47154.7322702589,143575.056920778,22772.769566284,21666.6115219723,104995.573377559,-10452.3992784187,-15088.3656851157
-1454583.72822573,-824530.852542729,-232836.048675358,-20811.8848251174,35408.8825260475,-7076.55221339179,-105506.692242803,152584.703990345,-5533.0087773067,260833.685770505,37205.0420927101,219767.352303259,59361.3233344245,80851.0707383514,-153325.612972856,-113832.441618852,32829.0591110025,43918.9512768352,37578.4528747193,37664.7166014711,31753.9935122639,-13957.9300433105,150658.179338064,-67076.7785229006,-1957.1475382558
-2300347.28609023,-1308520.81243598,-379955.041404892,-35422.442894969,100242.175366321,-1995.17020793616,-133635.637034917,195717.576802928,10591.8989872853,335699.777516271,182374.534589642,461986.557246756,-134316.501141235,-34486.1669624542,-345288.064571871,39322.5306053531,228202.803973973,-337348.855073317,-82163.4981724121,-339999.312986387,58693.3221902387,359722.368430176,473846.735893126,-131421.777127793,-103580.791685359
-2149130.00320496,-1212004.47009669,-305324.090564995,-22195.8336899073,112091.440995156,5701.58436638838,-85266.6366333841,141514.720076185,18300.3817575974,212489.691434114,87491.9904781235,219203.346780044,-210992.620096005,-123901.558939935,-293801.2945479,-111435.69919958,151308.867641354,-249193.159526471,-77663.4011832233,90952.5811200278,28788.0864478227,77071.4894137515,54588.7459095158,22109.5912829911,-33186.5224724623
-1694661.15441173,-959561.002043094,-225496.929720786,-18496.725787322,74634.9724269649,832.165545863241,-69875.6922299231,116683.115136234,44560.7547706003,196518.698354842,44407.973810206,208504.713440266,37679.5979729523,61469.7261657282,-152070.111234243,-125254.674528043,40329.1721638815,29816.7951287886,24782.8271999903,57711.8447494993,42857.644279187,32240.4227491658,150178.039391097,-53662.7623142484,34464.0150111826
-980034.767543764,-559553.443057063,-192274.116921341,-24894.1473234169,-41964.7158209783,-23036.5789225763,-161776.867766461,184772.566873753,-155.573843240132,269909.115341132,-66091.5015145236,215032.496593634,-62142.9364444059,-7227.05624149549,-175081.722658414,-2091.15758983827,32038.4383646618,24397.2603346502,52172.7411705502,-105744.071802854,21614.8634286586,-52378.7665391842,106684.471111562,-55614.121092923,9116.52426211042
-789918.782898259,-458485.714839516,-189290.271737266,-24287.4062792271,-72201.4247433694,-23265.9731658732,-189084.880840041,234215.45127796,-3560.7755445082,373679.769166868,5375.3755635132,231744.11144964,44194.2499570549,79694.1395433567,-137288.176713837,8408.52852303087,6116.46827905792,82144.0386910587,55621.0562537086,-67981.5103893736,26742.1458886074,-5533.51111451094,110308.482053006,-63973.915088514,3924.59779189819
-1392755.95391606,-788559.003097363,-210738.396263604,-24364.8994172826,10924.6374591857,-14257.0345426164,-119873.078549505,162473.759996413,29851.0744957439,222879.647361195,-74375.0170461725,135683.959321111,-98035.9045220438,-39146.3046838455,-168366.46230657,-94406.449543331,36934.5545499108,28767.0014894902,32649.5596038432,7228.4076592669,36998.9417468272,-20829.6161943137,94842.5997089502,-31348.0544966767,25114.2185574288
-2083958.94724599,-1177160.30752734,-262905.701901711,-6765.73301592378,178902.889571049,8721.74255508295,-50468.5364618876,121561.710834119,-11390.0554383672,260945.303600904,349033.135045054,216769.30309985,102883.446300731,74343.2573461981,-185850.807566288,-432240.502575128,45167.127916314,69946.2907442379,17467.3591271763,250709.122168718,14977.3128485596,54618.4442105035,-37832.858307431,26437.8456746051,33766.3709919442
-1935989.20370016,-1096735.85254981,-260172.827970117,-10683.5540573035,123618.68401529,5357.9859617621,-72978.5753647865,126998.59571942,42700.3901094648,259791.708607586,241186.296170123,168977.897952638,-127777.123355054,-85400.3074903164,-251738.967615542,-149750.859944326,85783.0043823162,-124689.458217388,-30419.2794611827,247994.886978224,21002.1716764048,48751.0174625215,-4026.46119332224,-20863.7124742306,2908.62471005932
-986195.967007787,-562186.254573439,-178457.765688992,-19795.0425345295,-8544.42117445287,-15979.7840600973,-122134.968823973,139370.912070185,8091.81050353105,222670.438326779,-13786.0433094245,155503.553334896,-77184.6198539851,-31984.1858970919,-147728.025817153,12783.3496188962,33340.7786085927,4399.86120482463,34828.8233382479,-88232.6932313804,18850.3224178298,3150.34140833112,135649.203351575,-57309.0142626139,-6229.87896522347
-1994842.83483791,-1124165.85914425,-249307.491211167,-19585.0469272616,107365.722770247,7555.52256998996,-63992.7623755789,109629.034237991,76477.8724649115,164545.722788435,23600.0660536242,51215.9737193214,-195244.082335283,-127017.042626014,-212260.742848851,-66966.6377985794,69031.1414475656,-111011.331604399,-31171.9239207908,183456.024909909,9703.04476098792,40835.9531934439,198470.284929388,-30139.201243254,-38517.2864314617
-1927344.36918749,-1094718.42496805,-271407.036410075,-9737.46259511832,148338.373629937,8684.64433834453,-30632.8070885279,79316.636622285,12043.2415745874,283045.596812701,355612.384347729,245842.215040848,-19877.2748393569,-7050.21397827504,-145041.68398816,-168857.495139277,42588.9561908278,26265.7638603032,17043.6497124348,-30556.2762628046,15001.3407435821,107727.524048172,232166.917823265,-56823.1353129019,-33281.3433799374
-976691.819028182,-557651.099763714,-180970.818527419,-22632.2291234225,-26101.5985217337,-20394.707656004,-150049.548867191,172384.72665622,878.75360335897,253271.614419729,-52430.5896883327,167270.50761836,-50011.7778535571,-4554.65633775656,-154294.194855833,-4190.22553103869,34226.2006355725,16832.6468045013,37247.0959767409,-65206.2465229821,31514.4953848614,-3098.77994625289,106245.856374366,-34578.2736208672,-8919.48876953484
-2203820.77945942,-1247607.22805429,-304048.404498553,-8149.07235451011,183379.085059268,11085.4445990882,-42743.4850508044,100446.20629627,28736.8897121207,278224.041818349,387703.251471392,230374.298419589,-86764.2490679405,-61774.9559012432,-283810.32407137,-209992.71938122,138153.143905346,-208269.684109276,-77198.8927071705,174612.190688078,-4610.10219671663,105701.466874247,22379.7645710174,-42833.2576120268,-11282.4795058162
-2376414.5273703,-1341648.61765004,-304414.451644566,-17004.074933071,150067.066281232,13722.4933175725,-31397.3362397329,73000.6317580422,51755.0574680714,140530.774398238,95230.2145275086,144427.424010159,-307386.488231805,-214764.546004351,-292890.02200663,-1438.23777975815,120615.416964997,-215560.407784466,-45077.9164174427,17497.8973802407,19980.1756216218,28547.5433776707,37720.7577085056,-42021.8335425158,12569.5001027526
-2384314.5478207,-1285548.0615765,-290994.950330905,521.944416573087,178125.303908209,16771.9408997366,-23742.4673788379,73179.8338910487,65365.9285222769,186699.157384817,231687.220046521,117311.362608684,-282614.891389079,-207594.102436009,-261891.794760023,-95934.7991736154,113154.56706253,-231166.714581226,-83258.9962763191,194217.30261709,2417.35422786441,42674.5389688059,12285.8287521458,29582.9724798706,-22598.4991196555
-1521470.38946897,-861331.269946796,-236854.400770227,-30058.6623848714,-1815.75648074994,-10966.9395508492,-134138.15064478,170983.237354378,58242.3301129376,210413.537486192,-127761.411626004,198147.373911404,-107743.680530159,-29637.282746112,-225695.139019088,20222.6799978693,73794.7095374171,-65789.0053727885,7669.54369617756,-31864.7242624428,40695.5553633094,19586.6939812677,204624.028242759,-107124.892290147,20512.0432817573
-2000489.78289177,-1133836.21057178,-295047.889047426,-8718.51819576731,157861.080138666,2818.17990688412,-79020.2198588844,145799.852557837,-2016.76547381008,344235.838205706,338411.129298467,199973.277090601,30258.1031921654,24650.7194448935,-199360.019194371,-276818.80502102,61531.9483824853,-35852.3569753698,-14152.582343352,157387.240787378,-26848.2123199244,566.238530314286,-79325.1362553382,-18565.1703501502,33562.0430748709
-3357282.93163641,-1890710.17204278,-322775.150346163,3287.16965111448,344909.640530421,48083.7904335937,147247.699687338,-114983.661076846,172947.373550519,-19887.149210031,314369.458911168,36501.5854096478,-386367.617226381,-319354.198744919,-255845.121881415,-32407.4942981262,118964.871576165,-284294.50733412,-90909.2342791527,119268.160934828,-18818.9566694745,-39.0606860849447,-117087.726687179,-28382.4093734495,110757.263783292
-1713135.75985325,-967066.418580464,-207336.745533043,-16416.6431323114,101778.961877386,7521.72915627623,-51171.76880464,99738.2048368129,38903.1759779618,138835.727664872,47083.6105898646,130757.548875334,-104880.711488779,-61011.0959825128,-174005.806739034,-229610.403574514,62499.235057662,7445.09768051823,7878.98697412789,48856.9966647965,45809.0815825601,102948.510621826,73589.9295841389,2448.7802372599,44956.4843291292
-2042377.06507759,-1160397.9365174,-268689.54286637,-11942.732030383,125262.185845052,4834.85736858002,-77047.0432330424,134494.970935554,57110.4191945828,285474.770080278,206057.143511263,193429.263741661,-122252.417389138,-75301.3693514467,-251862.768935475,-125581.407633618,103433.281304355,-181265.355760813,-47592.0934027613,217704.000570727,14933.3320808398,-16913.7288514947,-61903.7909099357,20723.3718306647,18808.2643895573
-940273.538569817,-531094.485199055,-158800.776200419,-20256.7602184395,6790.63865362502,-17303.6051043004,-104228.521117228,109533.240935604,-11806.7683603455,126149.757118409,-84780.4205264897,156664.192454031,12769.0949427938,33902.3487707536,-124163.223400372,-37891.2640604615,48366.7595394706,-21082.1637378479,12867.7275443209,-41715.7084626614,31049.377057068,43516.0592722576,124074.894649851,-49350.6115847169,-7973.65514093307
-1945821.25463509,-1099226.75145068,-280084.788000238,-18830.0556558272,101587.856835418,4339.4212735643,-68566.0491364621,117545.650030599,4439.10963385698,213527.898040499,56667.4445566985,135286.167360255,-122442.194351432,-70201.171014409,-204288.213576372,-52688.2012266061,65651.2644689755,-66764.482251763,-28.2136542809499,19993.4386916081,11553.4077593219,-29918.0728573805,96453.3937545882,-35808.0641741321,-17590.9306168614
-1385136.46440257,-797468.026838128,-267643.41842121,-24093.8756489186,-17892.1137163139,-19891.5988196656,-160924.244783827,191936.789560236,-358.269630031539,362352.284748406,80780.0358926439,321386.809315417,-31580.1006907382,24145.873684234,-200230.972229507,157416.156011453,23209.7932575316,37164.0934772533,77500.3880417019,-200635.306189475,31045.7362315772,-22886.9535366514,242801.641862665,-105670.208605207,-17275.092406028
